date,id,username,content,likes,rts,views
2023-03-28 12:25:12+00:00,1640691505307287552,AlHormigon,"[Recomendación Técnicas] Uno de los aspectos más relevantes de la actualización a la NCh 170, norma de requisitos generales del #Hormigón en #Chile, fue la incorporación de criterios de durabilidad específicos para el material.

Revisen más, AQUÍ ▶️▶️ https://t.co/N5KFyDN22f https://t.co/bBfFgPqGy4",2,1,224.0
2023-03-28 12:23:14+00:00,1640691010102603776,deZabedrosky,"Reportan corte de energía eléctrica y extraños destellos de luz en los cielos de Antofagasta, #Chile. (28.03.2023). #uaps #uap #ufo #ovnis #ovni #zabedrosky #ufo5537 #rare #Light 

By: @HidalgoMo1 ✓. 
https://t.co/VxV9nhnxdy",823,222,62449.0
2023-03-28 12:21:51+00:00,1640690665418792966,seba_locrio,"Estoy preparando un EP de música instrumental LoFi!
#lofi #lofihiphop #music #producer #chile #Chillout https://t.co/moOekBFlcd",3,0,67.0
2023-03-28 12:21:45+00:00,1640690637786816513,avellaneda_hoy,"#DEPORTES | Así quedó conformado el Grupo de #Racing en la Copa Libertadores 2023

⚽🏆La Academia integrará el Grupo A con #Flamengo (#Brasil), #Acuas (#Ecuador) y #Ñublense (#Chile). Conocé el cronograma de partidos que tendrá que afrontar.

🔗+Info: https://t.co/UWEpDgdtz7 https://t.co/uKeeS74N1J",0,0,169.0
2023-03-28 12:19:16+00:00,1640690011883421698,JazminMurilloJ,"Uno de mis compromisos, es luchar porque en esta nueva constitución proteja el medio ambiente. 🌱
Cumpliendo con normativas que permitan un desarrollo industrial; Sustentable y amigable con el entorno. ♻️♻️
#Valparaiso #Quilpué #Medioambiente #Chile https://t.co/T1uri6eENr",0,0,113.0
2023-03-28 12:18:07+00:00,1640689723474599940,CarlosMonteroF9,"#DatosCalientes 
#28Marzo2023 
#lottoresultado 
#lottovip 
#granjita
#Loterias 
#Colombia 
#peru 
#venezuela 
#Brasil #CHILE https://t.co/VwNgSLdAlU",1,2,373.0
2023-03-28 12:17:45+00:00,1640689632059744256,BazarPatriota,"Agenda abierta para pedir Funkos y Amigurumis de Pinochet y Carabineros. 

Pide el tuyo x msje

#bazarpatriota #Pinochet #pinochetistas #chile #chilelibre #Libertad #nomascomunismo #chile1973 #funkopoppinochet #funkopinochet #abajoelcomunismo #ContigoCHV #TuDia13 #MuchoGustoMega https://t.co/yAOcvr6U4x",1,2,325.0
2023-03-28 12:17:01+00:00,1640689447158071297,ChrScheinpflug,"A prominent Chilean right-wing figure said human rights violations happen only when police cannot defend itself. It's really tough and worrying what's going on in #Chile right now. Since the murder of a police officer, the country's fallen into authoritarian delirium /1",7,0,209.0
2023-03-28 12:15:02+00:00,1640688946538590210,BrucutuCL,"Al parecer la izquierda chilena se olvido de todo lo que decian sobre los delincuentes. Los amaban y ahora se hacen de victimas? 
Quien quemo medio #Chile y alababa a delincuentes?",0,0,12.0
2023-03-28 12:12:41+00:00,1640688357951827968,MaJesusP,@LaGrinsh Este señor es un CDR. Los chilenos sacándose la venda romántica de los ojos. #FueraComunistasDeChile #ChileEstaDeLuto #Chile necesita #REcuperarse,2,0,18.0
2023-03-28 12:12:35+00:00,1640688331099963393,paperoxmelga,#Chile https://t.co/W2mxEzCimK,0,0,6.0
2023-03-28 12:12:10+00:00,1640688225701306371,kohler_losrios,"Una #AgendadeSeguridad que busca fortalecer el rol de la policía y los gendarmes de nuestro país

#Chile necesita una #SeguridadPublica efectiva para mejorar nuestra calidad de vida 🙌🏻",0,1,208.0
2023-03-28 12:12:04+00:00,1640688202385092609,ChileAlertaApp,"Aviso meteorológico
Inestabilidad atmosférica - PROBABLES TORMENTAS ELÉCTRICAS EN ZONAS DE LA REGIÓN DE MAGALLANES

#DMC #CHILE",9,0,1583.0
2023-03-28 12:11:55+00:00,1640688162379841537,Javier_DuharteS,"Hoy Martes desde tempranito volanteando en Metro Rojas Magallanes, La Florida. Este 7 de Mayo, vamos con Camila Miranda al Consejo Constitucional! 
@CamilaMirandaRM @ComunesCL 
#UnidadParaChile #Chile #NuevaConstitución https://t.co/qVdXRDpy8J",10,3,417.0
2023-03-28 12:11:50+00:00,1640688144629616640,EvaTangol,#EvaTangol® #evatangol #dermopigmentadora #dermopigmentacion #camuflajepermanente #chile #ccglow #tatuajecosmetico #providencia #cicatrices #brazos #ojeras #parpados #bozo #axilas #estrias #blanqueamiento #cuello #gluteos https://t.co/E2rBXlh6T7,1,0,34.0
2023-03-28 12:11:11+00:00,1640687979260682241,berettasudaca,"#Abastible #Chile @Abastible @abastible15k #Abuso #Gas 
A comprar Gasco nomás. No pueden tener a alguien sin vocación de servicio atendiendo, encima agresivo y violento . Abastible",0,1,72.0
2023-03-28 12:10:38+00:00,1640687839644975105,TTICoquimbo,"28/03/2023 CF Agua Negra que une la Región de #Coquimbo #Chile con la Provincia de San Juan #Argentina ABIERTO. Tránsito habilitado vehículos 4x2, 4x4 y buses hasta 24 pax.
Entrada: 8:00 a 20:00 hrs. 
Salida: 8:00 a 16:00 hrs.
⚠️Conduzca con precaución en el sector. https://t.co/QlBDvnT0UI",3,2,574.0
2023-03-28 12:09:23+00:00,1640687525785206786,schumichile,"Todo lo que es apoyar a tu compañero con un hermoso chilenismo, obra y gracia de nuestro Gary Medel. #Chile",0,0,24.0
2023-03-28 12:04:18+00:00,1640686247877259267,RRHHchile,"Deje las tareas administrativas a nosotros!
10 años de experiencia en la gestión de empresas.

https://t.co/ql099qGV8g

#linkconsultora 
#pyme #emprededores #emprende #asesoria #servicios #pymechile #emprendedoras 
#Chile https://t.co/O9A75soENB",0,0,2.0
2023-03-28 12:03:44+00:00,1640686105153478656,MauricioLunaP,"Para algunos expertos, la lista cambia y suelen ser considerados: #Uruguay, #Chile y #Argentina, en ese orden. Esto se debe a una combinación de factores como economía estable, buena atención médica, una buena educación, seguridad ciudadana adecuada y una vida social activa. https://t.co/MV9VdxYgfW",0,0,63.0
2023-03-28 12:01:49+00:00,1640685623227940864,RRHHchile,"Todo el proceso de selección de personal para su empresa orientados en sus necesidades

https://t.co/eaLjVrepQp

#linkconsultora 
#pyme #emprededores #emprende #asesoria #servicios #pymechile #emprendedoras 
#Chile https://t.co/r38Ibrxyfw",0,0,4.0
2023-03-28 12:01:21+00:00,1640685504638201858,Farcodiubb,"Workshop sobre construcción en madera refuerza la cooperación entre #Chile y #Japón
Detalles en nuestra web: https://t.co/u4O9lA4rpd https://t.co/ac5Lv3IrT3",2,1,204.0
2023-03-28 12:01:00+00:00,1640685416411193345,bancaynegocios,"Actualmente, hay unas 1,4 millones de personas extranjeras residiendo en #Chile, lo que equivale a más del 7% de la población https://t.co/NkNPzQ2L3j",1,1,577.0
2023-03-28 12:00:57+00:00,1640685404360769537,ptomonttweb,"CINE ALEMÁN: KOKON

Martes 28 de marzo
19:30
sala Mafalda Mora
entrada liberada

#cine #cinealeman

#puertomontt #puertomonttchile #melipulli #chile #LosLagos #regiondeloslagos #instamontt
https://t.co/gDWv2FuYeq",0,0,102.0
2023-03-28 12:00:25+00:00,1640685271288012800,MiningWeeklyCA,"Lundin to buy a majority stake in Caserones copper mine for $950m

https://t.co/ymNbzYWgFc

#copper #mining #Chile",0,0,109.0
2023-03-28 12:00:06+00:00,1640685191902425094,eerjournal,"Chemistry teachers’ perspectives and understanding in integrating sustainability into teaching: the case of Chile | Open Access
Denise Quiroz-Martinez
1-18 | DOI: 10.1080/13504622.2023.2193688

#chemistryeducation #SDG4 #educationforsustainability #Chile

https://t.co/ADmB5qfcBk https://t.co/uaFOfn6nvz",4,2,313.0
2023-03-28 12:00:04+00:00,1640685181324369921,battou_dev_botr,Conclusion: Alexis no puede pasar colado el rebote que dió Bravo en el periodismo deportivo que podría ser cualquiera #chile #LaRoja,0,0,24.0
2023-03-28 12:00:03+00:00,1640685177344253953,ventaswebcl,#Contenido es clave para conectar con tu audiencia. Crear contenido de calidad es esencial para construir relaciones duraderas y fomentar la confianza. #MarketingDigital #Santiago #Valparaíso #Concepción #socialmedia #ventasweb #ContenidoDeCalidad #Temuco #Chile https://t.co/r23WaDeOzo,1,0,97.0
2023-03-28 12:00:00+00:00,1640685166363557888,mygreenpod,New documentary released to showcase Chile’s position in climate leadership #Chile #Climate #Leadership #ClimateAction #Documentary  https://t.co/anlPYIz05L via @mygreenpod,0,0,51.0
2023-03-28 11:58:48+00:00,1640684861768826881,AlfredoAtfta,"#MuchoGustoMega

El Gran Problema en #Chile son la @FiscaliadeChile y el @PJudicialChile gracias a estas dos instituciones pagadas por todos nosotros la delincuencia se tomó el poder

No investigando, no Periguen y no condenan",0,0,18.0
2023-03-28 11:58:08+00:00,1640684695418486784,PangeaES,"¡Este jueves en PANGEA #Valencia viajamos a #Chile! 😊

Recorreremos este apasionante destino lleno de contrastes: desde el lugar más árido del planeta hasta una de las extensiones de hielo más grandes del mundo.

Apúntate aquí ➡️ https://t.co/FCG7x8V09b https://t.co/T1P4vgfq0u",3,0,526.0
2023-03-28 11:57:42+00:00,1640684587180527619,CommodityStory,"TheAssayCom has published "" Astra Exploration Kicks Off Trenching Programme at Pampa Paciencia "" on 28/3/2023 #Chile 

https://t.co/z4xl4Im072",0,0,16.0
2023-03-28 11:57:38+00:00,1640684570235359236,CIOAMERICALAT,Más #conectividad y menos brecha digital son dos aspiraciones crecientes para los gobiernos. La era de la señal satelital es una respuesta.  https://t.co/uYsnWlURC8 #brechadigital #chile #fibraoptica,0,0,20.0
2023-03-28 11:57:35+00:00,1640684558478614530,cogerojos,"@manuelsoteldo4 #Chile ya no tiene salida... Onunistas por doquier! 
Al parecer la única salida sigue siendo Pudahuel. https://t.co/vv2394B5bz",1,0,6.0
2023-03-28 11:54:54+00:00,1640683881547415552,bruno_leather,#ContigoCHV #BuenosDiasATodos #contigoendirectochv  #CHVNoticias #TuDia13 #Chile  #PacosComplices https://t.co/UuMNG7HtuE,0,0,28.0
2023-03-28 11:54:17+00:00,1640683727624843269,DPPCapitanPrat,"💯DECIDIENDO CON LAS Y LOS VECINOS. Delegada provincial @mmontiela lideró proceso de participación ciudadana de @MinisterioBBNN por futuro inmueble fiscal ""El Húngaro""
#presidenteboric #capitanprat #Cochrane #tortel #villaohiggins #carreteraaustral #chile #patagonia #riobaker https://t.co/sxPwBRbe1m",4,2,231.0
2023-03-28 11:53:32+00:00,1640683536351911936,uclg_org,"🔴🟡First #VSR Workshop UCLG  @UCLG_CIB @GoldUCLG

Edgardo Bilsky from UCLG goes through a brief summary of the working process of the 7 countries #Belgium, #Cambodia, #Chile, #Comors, #Kenya, #Romania, #Tanzania that will be presenting a #VSR in 2023 https://t.co/9xBdu1a1pw",8,5,766.0
2023-03-28 11:52:57+00:00,1640683391644323842,HadassahIntern1,Talented young entrepreneurs from #Argentina &amp; #Chile visited Hadassah &amp; the Biohouse as part of the Israel Startup Experience program. They got to see innovative healthcare approaches &amp; commitment to coexistence.#HadassahInternational #YoungEntrepreneurs #IsraelStartupExperience https://t.co/5ZbneJXSvD,0,0,28.0
2023-03-28 11:52:04+00:00,1640683170143117312,AlfredoAtfta,"#TuDia13 #MuchoGustoMega #ContigoCHV 

#Chile es un país Narco lamentablemente el Narco se tomó el país y sus redes poderosas dominan todo las organizaciones 

Fuiste Bueno Chile",0,0,27.0
2023-03-28 11:50:34+00:00,1640682792542404608,kohler_losrios,"🎥Ayer grabamos la #FranjaElectoral del #PartidoSocialista, una jornada llena de energía que nos permitió soñar en conjunto por un mejor país

¡ El PS piensa en #Chile ! https://t.co/eaJ7Nwrzn7",6,3,214.0
2023-03-28 11:49:51+00:00,1640682612275519492,GeofotoF,"“Cascada Paine” This spectacular waterfall is located on the Paine River, in the Laguna Amarga sector, Torres del Paine, National Park, Chile. #myvikingstory #torresdelpaine #waterfall #Chile #travelphotography #Patagonia #landscapephotography #fujifilm https://t.co/U7z0D0jX5y",9,1,127.0
2023-03-28 11:49:45+00:00,1640682583645192195,FLORENTINA_W_M,"Srs. @sebastianpinera @mbachelet @RicardoLagos y sus partidos #politicos son responsables de delincuencia, narcotráfico y extranjeros ilegales en #Chile . Solucionen el daño provocado, junto a Pdte. @GabrielBoric .
No sueldos vitalicios #Alerta @meganoticiascl #28marzo #LaRoja",0,0,26.0
2023-03-28 11:48:37+00:00,1640682300550643713,metanoia_r,"@El_Ciudadano Gracias @FiscaliadeChile por ser tan #garantista con los #Criminales 
Vuestra Institución es también parte del problema de #Chile",1,0,12.0
2023-03-28 11:48:00+00:00,1640682144057151488,archdaily_es,"Casa Z / Tololo Ugarte #Arquitectura #Zapallar #Chile
https://t.co/lbDKSJVxOX https://t.co/26pTSGVlsP",53,6,5626.0
2023-03-28 11:45:00+00:00,1640681389828759552,VilasRadio,"💦 ATENCIÓN ARICA ANUNCIAN CORTE DE AGUA PARA EL SECTOR DE LA JJ.VV. CARLOS IBÁÑEZ DEL CAMPO

Revisa la nota completa en nuestro sitio web
https://t.co/2wpdqerS6c 

📲✅Síguenos en nuestras redes sociales 
como #VilasRadio 

#Iquique #AltoHospicio #Tarapacá #Arica #chile https://t.co/3sLkzOFb1H",1,0,235.0
2023-03-28 11:43:50+00:00,1640681097355747329,tonicorrefoc,"#1ONiOblitNiPerdo #17AExigimResponsabilitats #CatalanGate #FreedomForCatalonia #Chile  #GiletsJaunes #FreeAssange #Snowden #BlackLivesMatter #ReformeDesRetraites
Per què el silenci dels mitjans espanyols i catalans?
I dels partits? Por d'encomanar-se?",1,1,270.0
2023-03-28 11:40:54+00:00,1640680359368048642,tonicorrefoc,"#1ONiOblitNiPerdo #17AExigimResponsabilitats #CatalanGate #FreedomForCatalonia #Chile  #GiletsJaunes #FreeAssange #Snowden #BlackLivesMatter #ReformeDesRetraites
Per què el silenci dels mitjans espanyols i catalans?
I dels partits? Por d'encomanar-se?",0,1,226.0
2023-03-28 11:39:27+00:00,1640679994824310785,DayanneCarreoS,Con esto ya no cabe duda que este tipo realmente es tonto🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️ @Tono_Coloma #chile,0,0,15.0
2023-03-28 11:37:30+00:00,1640679502329028608,NathaDeSanz,"Pero tú, pero tú, pero tú, dime de donde sales!!!
@AlejandroSanz
@MeSumerjo_Chile 
#viernes #abril #Concierto 
#chile #AlejandroSanz #music 
#canciones #SANZENVIVO #up
#pronto #abril #Twitter 
#photooftheday #photopic https://t.co/pfH3sj1deI",4,4,89.0
2023-03-28 11:36:27+00:00,1640679239635574786,FLORENTINA_W_M,"Pdte. @GabrielBoric , ex @RicardoLagos @mbachelet y @sebastianpinera Uds. y sus partidos #politicos son responsables de la delincuencia, narcotráfico y extranjeros ilegales en #Chile . Solucionen el problema. #NoImpunidad ni sueldos vitalicios @bbcmundo @Presidencia_cl #28marzo",0,0,26.0
2023-03-28 11:35:00+00:00,1640678873066004482,Elperiodiquito,#Mundo Cifra de venezolanos que cruzaron la frontera norte de #Chile en 2023 roza el 36% https://t.co/PrxhW6mtqF https://t.co/xxK1KiyhTE,0,0,189.0
2023-03-28 11:33:16+00:00,1640678435558158336,AlvarezPrOsorno,"@MacarenaBravo_ @GabrielBoric @joseantoniokast @PRChile @JUREChile Como ciudadano,le digo que está incitando al ODIO
NO aportando nada.
Su denuncia a tw
Usted puede creer y pensar lo que quiera, pero hacerlo público tiene sus límites.
#EresParteDelProblema
#chile",0,0,21.0
2023-03-28 11:32:49+00:00,1640678325868789761,lhenriquezg,"""No te supe amar"" último single by #THEHERNZ ... apoya el rock nacional, alternativo e independiente 🤘🎸... #Rock #LaSerena #Coquimbo #Ovalle #Chile @Los_Bunkers @lostres
@desaloon @claudionarea @saikomusica @denissemalebran @bigstore_cl @alfaxis

https://t.co/uKd5zy7xjs",1,1,215.0
2023-03-28 11:30:04+00:00,1640677634110640131,bruno_leather,@ndriuko #ContigoCHV #BuenosDiasATodos #contigoendirectochv  #CHVNoticias #TuDia13 #Chile  #PacosComplices  LOCASDEMIERDA https://t.co/uaEvZMAmpn,2,1,14.0
2023-03-28 11:27:04+00:00,1640676876535361537,epnotichile,"Vallejo: ""La prioridad del país es ponernos de acuerdo en materia de seguridad"" #chile https://t.co/chK3IIcyml",0,0,1.0
2023-03-28 11:26:39+00:00,1640676770901893122,AlvarezPrOsorno,"@Camara_cl No olvidar apagar las redes sociales y dejar de aparecer estos días en los medios de comunicación. Para eso tienen sus asesores.
Nos salen bien caros/$ para que hagan de la política una farándula 🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐🧐
#chile
#SonParteDelProblema",3,1,108.0
2023-03-28 11:23:32+00:00,1640675988110471169,ilaliaga,@GabrielBoric #ElPeorPresidenteDeLaHistoria #Chile,0,0,4.0
2023-03-28 11:22:11+00:00,1640675650389307394,jangueostudio,Now playing Asesina by Bonny Cepeda!  #badbunny #mega #lamega #nuevamega #megaradio #radiomega #musica #megamezcla #rauwalejandro #daddyyankee #colombia #chile #panama #radioenespanol #radioenvivo #caracas #venezuela #chile #radioespana #argentina #radiodigital #molusco #radio...,0,0,48.0
2023-03-28 11:19:23+00:00,1640674941975552008,oscarsuarez,"#ITsellerChile  ViewSonic presenta en Chile sus soluciones para la educación, la empresa y el entretenimiento  https://t.co/ZtyPKrWCd7, #Mayoristas, #Distribucion #Chile @ITsellerNews",0,0,7.0
2023-03-28 11:19:22+00:00,1640674938045489153,uclg_org,"🔴🟡First #VSR Workshop UCLG @UCLG_CIB
 @GoldUCLG 

Local and Regional Associations and experts from #Belgium, #Cambodia, #Chile, #Comors, #Kenya, #Romania, #Rwanda #Tanzania &amp; more join us today to kickstart and discuss our #VSR reporting processes this year! https://t.co/JxMbOiMxDK",4,6,564.0
2023-03-28 11:18:23+00:00,1640674690271174659,JocsefRodriguez,"¿Tienes una idea? ¿estás empezando un proyecto? ¿vas abrir un negocio? ¡Te ayudamos con la imagen e identidad visual!

#Chile #Santiago #Concepción #Rancagua #Valdivia #Iquique 

#Ecuador #Quito #Guayaquil #Ambato #Manta 

#Colombia #Bogotá #Cali #Medellín #Cúcuta #Barranquilla https://t.co/W4QIU8ee1v",0,0,559.0
2023-03-28 11:17:46+00:00,1640674535669153792,xcharly555,La perla brilla por su abandonó #contraloriachile #Antofagasta #Chile los políticos en la pelea chica. https://t.co/7W2i6UN67q,2,2,752.0
2023-03-28 11:15:04+00:00,1640673856380628994,SiempreAlDiego,"De los mejores goles en contra del último tiempo. Anthony Silva en modo jugador de voley para que #Chile le gane sobre la hora a #Paraguay.

https://t.co/daoKXMt4r5",10,0,3195.0
2023-03-28 11:15:00+00:00,1640673839851114501,ConiGohi,🚨Un tweet con algunas recopilaciones de la derecha en #Chile en temas de #seguridad por si les dio amnesia. https://t.co/EIWiT6cP1G,85,75,3544.0
2023-03-28 11:14:24+00:00,1640673687505436673,radio_piduco,"El estudiante fue contenido por otro profesor y luego fue aprehendido.
Elisabeth Tenreiro, la víctima asesinada por el alumno, se convirtió en profesora de una escuela pública a los 60 años.
Informa @Folha_espanol

#Chile no puede validar el armamentismo civil q genera muerte.",0,0,34.0
2023-03-28 11:14:23+00:00,1640673685538316289,radio_piduco,"#NoalaLeydelRifle en #Chile NO al #ArmamentismoCivil. 
Luego de EE.UU ahora en São Paulo.
Alumno de 13 años mata a profesora de 71 y deja cinco heridos enescuela estatal Thomazia Montoro en Vila Sônia, zona oeste de SP, adolescente ya había amenazado con atacar a otra escuela.",0,0,570.0
2023-03-28 11:14:17+00:00,1640673660200443905,RadioRuta160,"#MatchRuta160 a cual de estas personas reconoces más?

#Elecciones2023 #Chile #Biobío #nuevaconstitucion #EleccionesChile #EleccionesConstituyentes",3,7,545.0
2023-03-28 11:13:16+00:00,1640673403005808641,Ricardozuniga_,Me estay webiando que salieron a hinchar por un indulto general el 2020 por pandemia sin acordarse que lo habían aprobado ellos … que lindo país que es chilito #indultos #ChileEstaDeLuto #Chile,0,0,33.0
2023-03-28 11:13:03+00:00,1640673348941127680,BuzzTravelBlog,"The Chaxa Lagoon - Part of Los Flamencos National Reserve near the Atacama Desert in Chile
#flamingos #chile #landscapephotography https://t.co/mz4DacPf2U",2,0,47.0
2023-03-28 11:12:32+00:00,1640673218678730754,gen_leee,what is happening taehyung has lost more millions of followers armys verify their accounts #BTSARMY #TAEHYUNGxCELINE #bts #armybts #armybomb #instagram #instagrambts #chile #armychile #ARMYSelcaDay #ARMYさんと繋がりたい #ArmyGirl #btstaehyung #reportArmy https://t.co/p09fgoU9hh,6,5,411.0
2023-03-28 11:12:08+00:00,1640673119882059777,FocoenChina_ALC,"El embajador chino en Chile Niu Qingbao se reunió por primera vez con el ministro de Relaciones Exteriores de #Chile, @AlbertoKlaveren, en la Embajada de #China. En el encuentro abordaron temas bilaterales y multilaterales de interés común. @Minrel_Chile https://t.co/A1KpAqstva",3,1,127.0
2023-03-28 11:12:08+00:00,1640673117382098944,Macphisto,Anoche Alexis nos hizo perder los primeros 4 partidos de las clasificatorias porque al malo y vende humo de Berizzo no lo echan hasta en un buen rato #Chile #Israel #Osorio #Vidal #LaRojaxCHV,0,0,78.0
2023-03-28 11:11:40+00:00,1640673000214130689,flyingronaldo,RT @profesortbaker: #Chile: Amazing In All Ways! ╚►https://t.co/rmpxoPp2zJ #ASMSG #IARTG Read FREE with KindleUnlimited! @profesortbaker #CoPromosRT,0,1,50.0
2023-03-28 11:10:04+00:00,1640672600895438849,rafael52987,"Big data e inteligencia artificial en la salud: ¿cuál es su aplicación?

https://t.co/X2T4mUZfV7 #Colombia #Ecuador #Bolivia #Venezuela #Uruguay #Argentina #inteligenciaartificial #technology #ArtificialIntelligence #aipocrates #Argentina #Brazil #Paraguay #Peru #chile #sigueme",4,2,194.0
2023-03-28 11:09:40+00:00,1640672496759316481,JuanPabloMorris,"Si no hay reforma a la #Salud el panorama del país será igual al de #Chile de donde se copio el modelo.
👇
Boric busca una salida de urgencia para evitar el colapso del sistema privado de salud de Chile | EL PAÍS Chile https://t.co/bTYhSTD5Qb",1,0,61.0
2023-03-28 11:06:16+00:00,1640671644384477185,JPavlo_,"@HalunkeValnor Es importante recordar que los indultos otorgados en Chile fueron propuestos por la ONU, específicamente por Bachelet, y debatidos en el Congreso y Senado debido a la situación de COVID. Fueron apoyados por el presidente y su bancada. #IndultosChile #chile",0,0,32.0
2023-03-28 11:05:16+00:00,1640671390956240896,javitomijares,"En #Chile no practican el: ""más vale corregir a tiempo, que lamentarse después"" (un buen charchazo a tiempo, evita problemas que luego no podemos frenar) no tengan miedo ni lástima de darle un correctivo a sus hijos. La sociedad lo agradecerá #Carabineros #Carabinera #indulto",0,0,11.0
2023-03-28 11:04:16+00:00,1640671139436597249,marcelciencia,Y #Chile no se queda atrás gracias a su gobierno pro-globalista.,0,0,9.0
2023-03-28 11:01:32+00:00,1640670452388331521,jhope__cl,"[📌|28.03.2023] Actualización de Jhope en Instagram 👀💜 

©️ Uarmyhope 

#방탄소년단 #남준 #석진 #윤기 #호석 #지민 #태형 #정국 #BTS #BANGTAN  #HYBELABELS #BIGHIT #HYBE  #ARMY #CHILE #KPOP 

Mimi 🦋 https://t.co/YwhwMJH7c2",1,2,116.0
2023-03-28 11:00:34+00:00,1640670207185154051,politica2chile,La Alcaldesa de de Villa Alemana tenía un mural del perro mata pacos en el municipio. Así es la basura de autoridades de extrema izquierda  que controlan Chile. #PerroMatapaco #chile #VillaAlemana #Carabinera https://t.co/64nBDCYfD3,2,2,276.0
2023-03-28 11:00:16+00:00,1640670130983129096,ManuelR34482878,"@psicopolitica3 @kurtBarlowBS @GabrielBoric Cuánto tiempo lleva en el gobierno? , así con el socialismo del siglo XXI, el problema y los males de nuestro #Chile, siempre la culpa es de otros nunca de ellos, por lo demás Piñera es de izquierda.",0,0,5.0
2023-03-28 11:00:08+00:00,1640670099311845384,CryptoMKT,🇨🇱 Hoy martes 28 de marzo #Bitcoin #btc es la #criptomoneda de mayor variación en #Chile dentro de las últimas 24 horas. ¿tú ya tienes las tuyas? https://t.co/u7NOkEPzbi https://t.co/O72k8tcXh8,1,0,278.0
2023-03-28 11:00:06+00:00,1640670090986237953,mirifacl,🎁Chaqueta columbia 💲2.500 c/número (total #41) 📍#viñadelmar más detalles aqui: https://t.co/9YO8QPT7CJ #rifas #premios #mirifa #chile,0,0,41.0
2023-03-28 11:00:03+00:00,1640670078768144384,vegatemuco,"Martes 28 de Marzo
Horario de Cierre: 16:00 hrs. 🕓

#VegaModelo abasteciendo el sur de #Chile
🍅🍈🍒
#temuco #lautaro #curacautin #lonquimay #vilcún #cherquenco #cunco #pucón #villarrica #imperial #carahue #araucanía #losrios #loslagos #aysén
🌎https://t.co/i9Ce6JYLf0 https://t.co/tfxPsMh4py",0,0,222.0
2023-03-28 11:00:02+00:00,1640670075018674184,Agroseguroscl,"Protege tu producción de peras entre Valparaíso y el Maule con el seguro climático para frutales que ofrece Agroseguros del @MinagriCL 🍐

Simula tu seguro con subsidio estatal en 📲 https://t.co/5h1wFaijvv

#Agro #Seguros #Chile #SeguridadAlimentaria https://t.co/GFJ4xXPAMO",2,0,82.0
2023-03-28 11:00:00+00:00,1640670066286161922,SeremiMA6,"😃 En la semana mundial del agua la ministra 
@Maisa_Rojas y el subsecretario @max_proano
se desplegaron en #Chile 🇨🇱 y el extranjero, para avanzar en los compromisos que nos permitirán progresar en seguridad hídrica. 

☝🏽Conoce más en un nuevo #MedioAmbienteEn1Minuto⏰@gioamayap https://t.co/LnbDt3mwGI",3,0,300.0
2023-03-28 10:59:13+00:00,1640669866582593536,Masaru44746937,"@vladomirosevic Más de 30.000 profugos de las justicia están ahora en las calles mientras  más de 40.000  presos ya no caben en donde están y más de 400 ilegales entran por día. #Chile está bajo ataque de la #ONU gracias a políticos sobornados , jueces corruptos y leyes absolutamente deficientes",0,0,12.0
2023-03-28 10:58:56+00:00,1640669797972148225,harboraccessIR,"@ctlithium
 $CTL $CTLHF, an exploration and development company advancing next gen sustainable #lithium projects in #Chile, announces changes to the Board of Directors as the Company moves into the next phase of growth. #EVBatteries #greentech #cleanenergy https://t.co/jo4esswfkx",1,1,44.0
2023-03-28 10:58:33+00:00,1640669701167562752,rodmellador,"@mariseka es increíble que apeles a el indulto de Piñera por el detenido de la muerte de la sargento.. Y TU votaste a favor en esa instancia ... !!!!!!
Realmente el zurderio es petetico !!!!
#IzquierdaMiserable 
#Chile 
@CHVNoticias 
@TVN",0,0,2.0
2023-03-28 10:55:51+00:00,1640669023397445633,donoso_narciso,"En las próximas elecciones solo votaré por aquellos candidatos que hayan apoyado a @Carabdechile siempre!!
Cualquier candidato que les haya faltado el respeto o que haya hablado de su refundación, aunque ahora diga apoyarlos, jamás recibirá mi voto!!
#ApoyoACarabineros 
#Chile",0,0,2.0
2023-03-28 10:54:11+00:00,1640668599911079937,profesortbaker,RT @profesortbaker: #Chile: Amazing In All Ways! ╚►https://t.co/5UlhutVXBP #ASMSG #IARTG Read FREE with KindleUnlimited! @profesortbaker #CoPromosRT,0,0,14.0
2023-03-28 10:48:17+00:00,1640667115156905985,AreaMetroValpo,"📱 Atención quiénes tengan la compañía móvil de #Simple en #Chile 
#Telecomunicaciones https://t.co/C4VhA78FcE",0,0,126.0
2023-03-28 10:47:59+00:00,1640667040217169920,ladypinpom,"Esto en #Chile ¿os suena? 

https://t.co/iQ5cMjhdoU",2,1,68.0
2023-03-28 10:47:53+00:00,1640667017777672195,GreeceIFF,"HOLA
Official Selection 🌿
Greece Premiere 🌐
Chile 🇨🇱
Director: Catherine Mazoyer
10:00',Short,Fiction,Comedy
https://t.co/sQUx6KD7Sf

Art63
#greeceinternationalfilmfest

#filmfestival #shortfilm #director #actor #catherinemazoyer #fiction #comedy #spanich #chile #athens #greece https://t.co/3njHLmEJaw",1,0,21.0
